,E,flux
2737,3.357356e+00,6.750652e+18
2738,3.358546e+00,6.745655e+18
2739,3.359736e+00,6.740661e+18
2740,3.360926e+00,6.735666e+18
2741,3.362116e+00,6.730669e+18
2742,3.363306e+00,6.725669e+18
2743,3.364496e+00,6.720670e+18
2744,3.365687e+00,6.715645e+18
2745,3.366877e+00,6.710501e+18
2746,3.368067e+00,6.705357e+18
2747,3.369257e+00,6.700213e+18
2748,3.370447e+00,6.694755e+18
2749,3.371637e+00,6.689156e+18
2750,3.372827e+00,6.683557e+18
2751,3.374017e+00,6.677952e+18
2752,3.375208e+00,6.672340e+18
2753,3.376398e+00,6.666729e+18
2754,3.377588e+00,6.661181e+18
2755,3.378778e+00,6.655823e+18
2756,3.379968e+00,6.650465e+18
2757,3.381158e+00,6.645107e+18
2758,3.382348e+00,6.639873e+18
2759,3.383538e+00,6.634670e+18
2760,3.384728e+00,6.629467e+18
2761,3.385919e+00,6.624335e+18
2762,3.387109e+00,6.619256e+18
2763,3.388299e+00,6.614176e+18
2764,3.389489e+00,6.609104e+18
2765,3.390679e+00,6.604118e+18
2766,3.391869e+00,6.599133e+18
2767,3.393059e+00,6.594147e+18
2768,3.394249e+00,6.589194e+18
2769,3.395440e+00,6.584260e+18
2770,3.396630e+00,6.579326e+18
2771,3.397820e+00,6.574416e+18
2772,3.399010e+00,6.569538e+18
2773,3.400200e+00,6.564659e+18
2774,3.401390e+00,6.559781e+18
2775,3.402580e+00,6.554936e+18
2776,3.403770e+00,6.550091e+18
2777,3.404960e+00,6.545247e+18
2778,3.406151e+00,6.540423e+18
2779,3.407341e+00,6.535607e+18
2780,3.408531e+00,6.530790e+18
2781,3.409721e+00,6.525988e+18
2782,3.410911e+00,6.521198e+18
2783,3.412101e+00,6.516407e+18
2784,3.413291e+00,6.511619e+18
2785,3.414481e+00,6.506850e+18
2786,3.415672e+00,6.502082e+18
2787,3.416862e+00,6.497314e+18
2788,3.418052e+00,6.492556e+18
2789,3.419242e+00,6.487800e+18
2790,3.420432e+00,6.483044e+18
2791,3.421622e+00,6.478301e+18
2792,3.422812e+00,6.473579e+18
2793,3.424002e+00,6.468856e+18
2794,3.425193e+00,6.464134e+18
2795,3.426383e+00,6.459422e+18
2796,3.427573e+00,6.454710e+18
2797,3.428763e+00,6.449998e+18
2798,3.429953e+00,6.445294e+18
2799,3.431143e+00,6.440592e+18
2800,3.432333e+00,6.435889e+18
2801,3.433523e+00,6.431194e+18
2802,3.434713e+00,6.426512e+18
2803,3.435904e+00,6.421831e+18
2804,3.437094e+00,6.417150e+18
2805,3.438284e+00,6.412480e+18
2806,3.439474e+00,6.407810e+18
2807,3.440664e+00,6.403140e+18
2808,3.441854e+00,6.398473e+18
2809,3.443044e+00,6.393807e+18
2810,3.444234e+00,6.389141e+18
2811,3.445425e+00,6.384488e+18
2812,3.446615e+00,6.379849e+18
2813,3.447805e+00,6.375210e+18
2814,3.448995e+00,6.370574e+18
2815,3.450185e+00,6.365946e+18
2816,3.451375e+00,6.361318e+18
2817,3.452565e+00,6.356690e+18
2818,3.453755e+00,6.352062e+18
2819,3.454945e+00,6.347434e+18
2820,3.456136e+00,6.342806e+18
2821,3.457326e+00,6.338184e+18
2822,3.458516e+00,6.333567e+18
2823,3.459706e+00,6.328949e+18
2824,3.460896e+00,6.324335e+18
2825,3.462086e+00,6.319727e+18
2826,3.463276e+00,6.315119e+18
2827,3.464466e+00,6.310511e+18
2828,3.465657e+00,6.305902e+18
2829,3.466847e+00,6.301294e+18
2830,3.468037e+00,6.296686e+18
2831,3.469227e+00,6.292086e+18
2832,3.470417e+00,6.287489e+18
2833,3.471607e+00,6.282892e+18
2834,3.472797e+00,6.278298e+18
2835,3.473987e+00,6.273715e+18
2836,3.475178e+00,6.269132e+18
2837,3.476368e+00,6.264548e+18
2838,3.477558e+00,6.259965e+18
2839,3.478748e+00,6.255381e+18
2840,3.479938e+00,6.250798e+18
2841,3.481128e+00,6.246320e+18
2842,3.482318e+00,6.241918e+18
2843,3.483508e+00,6.237515e+18
2844,3.484698e+00,6.233130e+18
2845,3.485889e+00,6.228880e+18
2846,3.487079e+00,6.224631e+18
2847,3.488269e+00,6.220381e+18
2848,3.489459e+00,6.216141e+18
2849,3.490649e+00,6.211903e+18
2850,3.491839e+00,6.207665e+18
2851,3.493029e+00,6.203443e+18
2852,3.494219e+00,6.199228e+18
2853,3.495410e+00,6.195013e+18
2854,3.496600e+00,6.190805e+18
2855,3.497790e+00,6.186617e+18
2856,3.498980e+00,6.182430e+18
2857,3.500170e+00,6.178242e+18
2858,3.501360e+00,6.174058e+18
2859,3.502550e+00,6.169873e+18
2860,3.503740e+00,6.165688e+18
2861,3.504930e+00,6.161518e+18
2862,3.506121e+00,6.157359e+18
2863,3.507311e+00,6.153199e+18
2864,3.508501e+00,6.149042e+18
2865,3.509691e+00,6.144900e+18
2866,3.510881e+00,6.140758e+18
2867,3.512071e+00,6.136616e+18
2868,3.513261e+00,6.132476e+18
2869,3.514451e+00,6.128337e+18
2870,3.515642e+00,6.124197e+18
2871,3.516832e+00,6.120067e+18
2872,3.518022e+00,6.115946e+18
2873,3.519212e+00,6.111825e+18
2874,3.520402e+00,6.107710e+18
2875,3.521592e+00,6.103610e+18
2876,3.522782e+00,6.099509e+18
2877,3.523972e+00,6.095409e+18
2878,3.525163e+00,6.091309e+18
2879,3.526353e+00,6.087209e+18
2880,3.527543e+00,6.083109e+18
2881,3.528733e+00,6.079011e+18
2882,3.529923e+00,6.074917e+18
2883,3.531113e+00,6.070822e+18
2884,3.532303e+00,6.066730e+18
2885,3.533493e+00,6.062646e+18
2886,3.534683e+00,6.058561e+18
2887,3.535874e+00,6.054477e+18
2888,3.537064e+00,6.050393e+18
2889,3.538254e+00,6.046309e+18
2890,3.539444e+00,6.042225e+18
2891,3.540634e+00,6.038145e+18
2892,3.541824e+00,6.034070e+18
2893,3.543014e+00,6.029995e+18
2894,3.544204e+00,6.025929e+18
2895,3.545395e+00,6.021892e+18
2896,3.546585e+00,6.017855e+18
2897,3.547775e+00,6.013818e+18
2898,3.548965e+00,6.009799e+18
2899,3.550155e+00,6.005784e+18
2900,3.551345e+00,6.001768e+18
2901,3.552535e+00,5.997760e+18
2902,3.553725e+00,5.993755e+18
2903,3.554915e+00,5.989751e+18
2904,3.556106e+00,5.985749e+18
2905,3.557296e+00,5.981765e+18
2906,3.558486e+00,5.977780e+18
2907,3.559676e+00,5.973796e+18
2908,3.560866e+00,5.969812e+18
2909,3.562056e+00,5.965828e+18
2910,3.563246e+00,5.961844e+18
2911,3.564436e+00,5.957865e+18
2912,3.565627e+00,5.953892e+18
2913,3.566817e+00,5.949919e+18
2914,3.568007e+00,5.945946e+18
2915,3.569197e+00,5.941986e+18
2916,3.570387e+00,5.938026e+18
2917,3.571577e+00,5.934066e+18
2918,3.572767e+00,5.930106e+18
2919,3.573957e+00,5.926146e+18
2920,3.575148e+00,5.922186e+18
2921,3.576338e+00,5.918238e+18
2922,3.577528e+00,5.914299e+18
2923,3.578718e+00,5.910360e+18
2924,3.579908e+00,5.906423e+18
2925,3.581098e+00,5.902502e+18
2926,3.582288e+00,5.898580e+18
2927,3.583478e+00,5.894659e+18
2928,3.584668e+00,5.890738e+18
2929,3.585859e+00,5.886816e+18
2930,3.587049e+00,5.882895e+18
2931,3.588239e+00,5.878983e+18
2932,3.589429e+00,5.875082e+18
2933,3.590619e+00,5.871181e+18
2934,3.591809e+00,5.867286e+18
2935,3.592999e+00,5.863412e+18
2936,3.594189e+00,5.859538e+18
2937,3.595380e+00,5.855663e+18
2938,3.596570e+00,5.851789e+18
2939,3.597760e+00,5.847914e+18
2940,3.598950e+00,5.844040e+18
2941,3.600140e+00,5.840178e+18
2942,3.601330e+00,5.836326e+18
2943,3.602520e+00,5.832474e+18
2944,3.603710e+00,5.828633e+18
2945,3.604900e+00,5.824811e+18
2946,3.606091e+00,5.820989e+18
2947,3.607281e+00,5.817167e+18
2948,3.608471e+00,5.813391e+18
2949,3.609661e+00,5.809621e+18
2950,3.610851e+00,5.805852e+18
2951,3.612041e+00,5.802101e+18
2952,3.613231e+00,5.798375e+18
2953,3.614421e+00,5.794649e+18
2954,3.615612e+00,5.790924e+18
2955,3.616802e+00,5.787206e+18
2956,3.617992e+00,5.783488e+18
2957,3.619182e+00,5.779770e+18
2958,3.620372e+00,5.776052e+18
2959,3.621562e+00,5.772334e+18
2960,3.622752e+00,5.768616e+18
2961,3.623942e+00,5.764899e+18
2962,3.625133e+00,5.761184e+18
2963,3.626323e+00,5.757469e+18
2964,3.627513e+00,5.753755e+18
2965,3.628703e+00,5.750044e+18
2966,3.629893e+00,5.746332e+18
2967,3.631083e+00,5.742621e+18
2968,3.632273e+00,5.738915e+18
2969,3.633463e+00,5.735210e+18
2970,3.634653e+00,5.731505e+18
2971,3.635844e+00,5.727827e+18
2972,3.637034e+00,5.724161e+18
2973,3.638224e+00,5.720495e+18
2974,3.639414e+00,5.716837e+18
2975,3.640604e+00,5.713215e+18
2976,3.641794e+00,5.709592e+18
2977,3.642984e+00,5.705969e+18
2978,3.644174e+00,5.702365e+18
2979,3.645365e+00,5.698766e+18
2980,3.646555e+00,5.695167e+18
2981,3.647745e+00,5.691580e+18
2982,3.648935e+00,5.688002e+18
2983,3.650125e+00,5.684424e+18
2984,3.651315e+00,5.680853e+18
2985,3.652505e+00,5.677329e+18
2986,3.653695e+00,5.673805e+18
2987,3.654885e+00,5.670280e+18
2988,3.656076e+00,5.666749e+18
2989,3.657266e+00,5.663217e+18
2990,3.658456e+00,5.659686e+18
2991,3.659646e+00,5.656158e+18
2992,3.660836e+00,5.652637e+18
2993,3.662026e+00,5.649116e+18
2994,3.663216e+00,5.645595e+18
2995,3.664406e+00,5.642058e+18
2996,3.665597e+00,5.638521e+18
2997,3.666787e+00,5.634984e+18
2998,3.667977e+00,5.631344e+18
2999,3.669167e+00,5.627670e+18
3000,3.670357e+00,5.623996e+18
3001,3.671547e+00,5.620285e+18
3002,3.672737e+00,5.616478e+18
3003,3.673927e+00,5.612671e+18
3004,3.675118e+00,5.608862e+18
3005,3.676308e+00,5.605011e+18
3006,3.677498e+00,5.601160e+18
3007,3.678688e+00,5.597308e+18
3008,3.679878e+00,5.593442e+18
3009,3.681068e+00,5.589574e+18
3010,3.682258e+00,5.585706e+18
3011,3.683448e+00,5.581853e+18
3012,3.684638e+00,5.578023e+18
3013,3.685829e+00,5.574192e+18
3014,3.687019e+00,5.570376e+18
3015,3.688209e+00,5.566623e+18
3016,3.689399e+00,5.562869e+18
3017,3.690589e+00,5.559116e+18
3018,3.691779e+00,5.555381e+18
3019,3.692969e+00,5.551654e+18
3020,3.694159e+00,5.547926e+18
3021,3.695350e+00,5.544210e+18
3022,3.696540e+00,5.540521e+18
3023,3.697730e+00,5.536833e+18
3024,3.698920e+00,5.533150e+18
3025,3.700110e+00,5.529530e+18
3026,3.701300e+00,5.525910e+18
3027,3.702490e+00,5.522290e+18
3028,3.703680e+00,5.518688e+18
3029,3.704870e+00,5.515097e+18
3030,3.706061e+00,5.511507e+18
3031,3.707251e+00,5.507925e+18
3032,3.708441e+00,5.504358e+18
3033,3.709631e+00,5.500790e+18
3034,3.710821e+00,5.497235e+18
3035,3.712011e+00,5.493727e+18
3036,3.713201e+00,5.490219e+18
3037,3.714391e+00,5.486711e+18
3038,3.715582e+00,5.483242e+18
3039,3.716772e+00,5.479786e+18
3040,3.717962e+00,5.476330e+18
3041,3.719152e+00,5.472884e+18
3042,3.720342e+00,5.469448e+18
3043,3.721532e+00,5.466011e+18
3044,3.722722e+00,5.462579e+18
3045,3.723912e+00,5.459216e+18
3046,3.725103e+00,5.455853e+18
3047,3.726293e+00,5.452490e+18
3048,3.727483e+00,5.449163e+18
3049,3.728673e+00,5.445855e+18
3050,3.729863e+00,5.442548e+18
3051,3.731053e+00,5.439273e+18
3052,3.732243e+00,5.436038e+18
3053,3.733433e+00,5.432803e+18
3054,3.734623e+00,5.429568e+18
3055,3.735814e+00,5.426578e+18
3056,3.737004e+00,5.423588e+18
3057,3.738194e+00,5.420599e+18
3058,3.739384e+00,5.417741e+18
3059,3.740574e+00,5.414922e+18
3060,3.741764e+00,5.412103e+18
3061,3.742954e+00,5.409305e+18
3062,3.744144e+00,5.406564e+18
3063,3.745335e+00,5.403823e+18
3064,3.746525e+00,5.401083e+18
3065,3.747715e+00,5.398426e+18
3066,3.748905e+00,5.395784e+18
3067,3.750095e+00,5.393143e+18
3068,3.751285e+00,5.390570e+18
3069,3.752475e+00,5.388035e+18
3070,3.753665e+00,5.385501e+18
3071,3.754855e+00,5.382983e+18
3072,3.756046e+00,5.380550e+18
3073,3.757236e+00,5.378117e+18
3074,3.758426e+00,5.375684e+18
3075,3.759616e+00,5.373366e+18
3076,3.760806e+00,5.371057e+18
3077,3.761996e+00,5.368749e+18
3078,3.763186e+00,5.366535e+18
3079,3.764376e+00,5.364353e+18
3080,3.765567e+00,5.362171e+18
3081,3.766757e+00,5.360033e+18
3082,3.767947e+00,5.357994e+18
3083,3.769137e+00,5.355956e+18
3084,3.770327e+00,5.353933e+18
3085,3.771517e+00,5.352084e+18
3086,3.772707e+00,5.350234e+18
3087,3.773897e+00,5.348385e+18
3088,3.775088e+00,5.346645e+18
3089,3.776278e+00,5.344978e+18
3090,3.777468e+00,5.343311e+18
3091,3.778658e+00,5.341656e+18
3092,3.779848e+00,5.340062e+18
3093,3.781038e+00,5.338468e+18
3094,3.782228e+00,5.336874e+18
3095,3.783418e+00,5.335493e+18
3096,3.784608e+00,5.334116e+18
3097,3.785799e+00,5.332740e+18
3098,3.786989e+00,5.331465e+18
3099,3.788179e+00,5.330287e+18
3100,3.789369e+00,5.329108e+18
3101,3.790559e+00,5.327959e+18
3102,3.791749e+00,5.326885e+18
3103,3.792939e+00,5.325810e+18
3104,3.794129e+00,5.324756e+18
3105,3.795320e+00,5.323853e+18
3106,3.796510e+00,5.322951e+18
3107,3.797700e+00,5.322049e+18
3108,3.798890e+00,5.321169e+18
3109,3.800080e+00,5.320301e+18
3110,3.801270e+00,5.319433e+18
3111,3.802460e+00,5.318557e+18
3112,3.803650e+00,5.317662e+18
3113,3.804840e+00,5.316666e+18
3114,3.806031e+00,5.315633e+18
3115,3.807221e+00,5.314427e+18
3116,3.808411e+00,5.313212e+18
3117,3.809601e+00,5.311994e+18
3118,3.810791e+00,5.310779e+18
3119,3.811981e+00,5.309566e+18
3120,3.813171e+00,5.308352e+18
3121,3.814361e+00,5.307092e+18
3122,3.815552e+00,5.305795e+18
3123,3.816742e+00,5.304498e+18
3124,3.817932e+00,5.303180e+18
3125,3.819122e+00,5.301687e+18
3126,3.820312e+00,5.300193e+18
3127,3.821502e+00,5.298700e+18
3128,3.822692e+00,5.297232e+18
3129,3.823882e+00,5.295839e+18
3130,3.825073e+00,5.294622e+18
3131,3.826263e+00,5.293525e+18
3132,3.827453e+00,5.292611e+18
3133,3.828643e+00,5.291875e+18
3134,3.829833e+00,5.291443e+18
3135,3.831023e+00,5.291211e+18
3136,3.832213e+00,5.291255e+18
3137,3.833403e+00,5.291630e+18
3138,3.834593e+00,5.292159e+18
3139,3.835784e+00,5.293110e+18
3140,3.836974e+00,5.294390e+18
3141,3.838164e+00,5.296022e+18
3142,3.839354e+00,5.298129e+18
3143,3.840544e+00,5.300524e+18
3144,3.841734e+00,5.303356e+18
3145,3.842924e+00,5.306761e+18
3146,3.844114e+00,5.310441e+18
3147,3.845305e+00,5.314886e+18
3148,3.846495e+00,5.319690e+18
3149,3.847685e+00,5.325301e+18
3150,3.848875e+00,5.331615e+18
3151,3.850065e+00,5.338711e+18
3152,3.851255e+00,5.346094e+18
3153,3.852445e+00,5.353990e+18
3154,3.853635e+00,5.363092e+18
3155,3.854825e+00,5.373187e+18
3156,3.856016e+00,5.384011e+18
3157,3.857206e+00,5.396108e+18
3158,3.858396e+00,5.408924e+18
3159,3.859586e+00,5.423193e+18
3160,3.860776e+00,5.439082e+18
3161,3.861966e+00,5.455923e+18
3162,3.863156e+00,5.474763e+18
3163,3.864346e+00,5.495152e+18
3164,3.865537e+00,5.516054e+18
3165,3.866727e+00,5.539284e+18
3166,3.867917e+00,5.563128e+18
3167,3.869107e+00,5.587372e+18
3168,3.870297e+00,5.612007e+18
3169,3.871487e+00,5.639200e+18
3170,3.872677e+00,5.669416e+18
3171,3.873867e+00,5.700232e+18
3172,3.875058e+00,5.733658e+18
3173,3.876248e+00,5.768211e+18
3174,3.877438e+00,5.806987e+18
3175,3.878628e+00,5.850872e+18
3176,3.879818e+00,5.897669e+18
3177,3.881008e+00,5.948347e+18
3178,3.882198e+00,5.977998e+18
3179,3.883388e+00,5.947817e+18
3180,3.884578e+00,5.873493e+18
3181,3.885769e+00,5.793807e+18
3182,3.886959e+00,5.720588e+18
3183,3.888149e+00,5.653499e+18
3184,3.889339e+00,5.595081e+18
3185,3.890529e+00,5.542892e+18
3186,3.891719e+00,5.495532e+18
3187,3.892909e+00,5.453686e+18
3188,3.894099e+00,5.414813e+18
3189,3.895290e+00,5.379641e+18
3190,3.896480e+00,5.347898e+18
3191,3.897670e+00,5.318690e+18
3192,3.898860e+00,5.292200e+18
3193,3.900050e+00,5.267370e+18
3194,3.901240e+00,5.244417e+18
3195,3.902430e+00,5.223538e+18
3196,3.903620e+00,5.204058e+18
3197,3.904810e+00,5.185644e+18
3198,3.906001e+00,5.168059e+18
3199,3.907191e+00,5.151798e+18
3200,3.908381e+00,5.136801e+18
3201,3.909571e+00,5.122218e+18
3202,3.910761e+00,5.108869e+18
3203,3.911951e+00,5.095520e+18
3204,3.913141e+00,5.082171e+18
3205,3.914331e+00,5.070348e+18
3206,3.915522e+00,5.058855e+18
3207,3.916712e+00,5.047362e+18
3208,3.917902e+00,5.036760e+18
3209,3.919092e+00,5.026687e+18
3210,3.920282e+00,5.016615e+18
3211,3.921472e+00,5.006699e+18
3212,3.922662e+00,4.997592e+18
3213,3.923852e+00,4.988485e+18
3214,3.925043e+00,4.979377e+18
3215,3.926233e+00,4.971090e+18
3216,3.927423e+00,4.962867e+18
3217,3.928613e+00,4.954644e+18
3218,3.929803e+00,4.946929e+18
3219,3.930993e+00,4.939377e+18
3220,3.932183e+00,4.931824e+18
3221,3.933373e+00,4.924433e+18
3222,3.934563e+00,4.917390e+18
3223,3.935754e+00,4.910347e+18
3224,3.936944e+00,4.903355e+18
3225,3.938134e+00,4.896795e+18
3226,3.939324e+00,4.890235e+18
3227,3.940514e+00,4.883676e+18
3228,3.941704e+00,4.877345e+18
3229,3.942894e+00,4.871152e+18
3230,3.944084e+00,4.864958e+18
3231,3.945275e+00,4.858867e+18
3232,3.946465e+00,4.852946e+18
3233,3.947655e+00,4.847026e+18
3234,3.948845e+00,4.841155e+18
3235,3.950035e+00,4.835497e+18
3236,3.951225e+00,4.829840e+18
3237,3.952415e+00,4.824182e+18
3238,3.953605e+00,4.818681e+18
3239,3.954795e+00,4.813236e+18
3240,3.955986e+00,4.807790e+18
3241,3.957176e+00,4.802454e+18
3242,3.958366e+00,4.797223e+18
3243,3.959556e+00,4.791992e+18
3244,3.960746e+00,4.786764e+18
3245,3.961936e+00,4.781742e+18
3246,3.963126e+00,4.776720e+18
3247,3.964316e+00,4.771698e+18
3248,3.965507e+00,4.766769e+18
3249,3.966697e+00,4.761908e+18
3250,3.967887e+00,4.757047e+18
3251,3.969077e+00,4.752243e+18
3252,3.970267e+00,4.747531e+18
3253,3.971457e+00,4.742820e+18
3254,3.972647e+00,4.738109e+18
3255,3.973837e+00,4.733519e+18
3256,3.975028e+00,4.728940e+18
3257,3.976218e+00,4.724361e+18
3258,3.977408e+00,4.719855e+18
3259,3.978598e+00,4.715385e+18
3260,3.979788e+00,4.710914e+18
3261,3.980978e+00,4.706465e+18
3262,3.982168e+00,4.702037e+18
3263,3.983358e+00,4.697609e+18
3264,3.984548e+00,4.693196e+18
3265,3.985739e+00,4.689079e+18
3266,3.986929e+00,4.684962e+18
3267,3.988119e+00,4.680845e+18
3268,3.989309e+00,4.676820e+18
3269,3.990499e+00,4.672813e+18
3270,3.991689e+00,4.668806e+18
3271,3.992879e+00,4.664824e+18
3272,3.994069e+00,4.660887e+18
3273,3.995260e+00,4.656950e+18
3274,3.996450e+00,4.653013e+18
3275,3.997640e+00,4.649145e+18
3276,3.998830e+00,4.645283e+18
3277,4.000020e+00,4.641421e+18
3278,4.001210e+00,4.637599e+18
3279,4.002400e+00,4.633792e+18
3280,4.003590e+00,4.629986e+18
3281,4.004780e+00,4.626195e+18
3282,4.005971e+00,4.622446e+18
3283,4.007161e+00,4.618697e+18
3284,4.008351e+00,4.614950e+18
3285,4.009541e+00,4.611268e+18
3286,4.010731e+00,4.607585e+18
3287,4.011921e+00,4.603902e+18
3288,4.013111e+00,4.600252e+18
3289,4.014301e+00,4.596629e+18
3290,4.015492e+00,4.593007e+18
3291,4.016682e+00,4.589390e+18
3292,4.017872e+00,4.585823e+18
3293,4.019062e+00,4.582256e+18
3294,4.020252e+00,4.578689e+18
3295,4.021442e+00,4.575187e+18
3296,4.022632e+00,4.571693e+18
3297,4.023822e+00,4.568199e+18
3298,4.025013e+00,4.564643e+18
3299,4.026203e+00,4.561003e+18
3300,4.027393e+00,4.557364e+18
3301,4.028583e+00,4.553743e+18
3302,4.029773e+00,4.550213e+18
3303,4.030963e+00,4.546682e+18
3304,4.032153e+00,4.543152e+18
3305,4.033343e+00,4.539587e+18
3306,4.034533e+00,4.536022e+18
3307,4.035724e+00,4.532457e+18
3308,4.036914e+00,4.528904e+18
3309,4.038104e+00,4.525362e+18
3310,4.039294e+00,4.521820e+18
3311,4.040484e+00,4.518287e+18
3312,4.041674e+00,4.514772e+18
3313,4.042864e+00,4.511257e+18
3314,4.044054e+00,4.507742e+18
3315,4.045245e+00,4.504256e+18
3316,4.046435e+00,4.500775e+18
3317,4.047625e+00,4.497295e+18
3318,4.048815e+00,4.493827e+18
3319,4.050005e+00,4.490375e+18
3320,4.051195e+00,4.486924e+18
3321,4.052385e+00,4.483478e+18
3322,4.053575e+00,4.480049e+18
3323,4.054765e+00,4.476620e+18
3324,4.055956e+00,4.473191e+18
3325,4.057146e+00,4.469766e+18
3326,4.058336e+00,4.466343e+18
3327,4.059526e+00,4.462920e+18
3328,4.060716e+00,4.459538e+18
3329,4.061906e+00,4.456197e+18
3330,4.063096e+00,4.452857e+18
3331,4.064286e+00,4.449550e+18
3332,4.065477e+00,4.446370e+18
3333,4.066667e+00,4.443284e+18
3334,4.067857e+00,4.440347e+18
3335,4.069047e+00,4.437571e+18
3336,4.070237e+00,4.435039e+18
3337,4.071427e+00,4.432902e+18
3338,4.072617e+00,4.431303e+18
3339,4.073807e+00,4.430532e+18
3340,4.074998e+00,4.431143e+18
3341,4.076188e+00,4.434354e+18
3342,4.077378e+00,4.442347e+18
3343,4.078568e+00,4.460397e+18
3344,4.079758e+00,4.499586e+18
3345,4.080948e+00,4.570114e+18
3346,4.082138e+00,4.586546e+18
3347,4.083328e+00,4.508996e+18
3348,4.084518e+00,4.453693e+18
3349,4.085709e+00,4.424233e+18
3350,4.086899e+00,4.407343e+18
3351,4.088089e+00,4.396553e+18
3352,4.089279e+00,4.388776e+18
3353,4.090469e+00,4.382595e+18
3354,4.091659e+00,4.377353e+18
3355,4.092849e+00,4.372752e+18
3356,4.094039e+00,4.368608e+18
3357,4.095230e+00,4.364730e+18
3358,4.096420e+00,4.360997e+18
3359,4.097610e+00,4.357484e+18
3360,4.098800e+00,4.353971e+18
3361,4.099990e+00,4.350458e+18
3362,4.101180e+00,4.347145e+18
3363,4.102370e+00,4.343838e+18
3364,4.103560e+00,4.340532e+18
3365,4.104750e+00,4.337267e+18
3366,4.105941e+00,4.334014e+18
3367,4.107131e+00,4.330761e+18
3368,4.108321e+00,4.327505e+18
3369,4.109511e+00,4.324240e+18
3370,4.110701e+00,4.320975e+18
3371,4.111891e+00,4.317711e+18
3372,4.113081e+00,4.314457e+18
3373,4.114271e+00,4.311204e+18
3374,4.115462e+00,4.307950e+18
3375,4.116652e+00,4.304708e+18
3376,4.117842e+00,4.301467e+18
3377,4.119032e+00,4.298226e+18
3378,4.120222e+00,4.294985e+18
3379,4.121412e+00,4.291744e+18
3380,4.122602e+00,4.288503e+18
3381,4.123792e+00,4.285264e+18
3382,4.124982e+00,4.282034e+18
3383,4.126173e+00,4.278803e+18
3384,4.127363e+00,4.275573e+18
3385,4.128553e+00,4.272356e+18
3386,4.129743e+00,4.269145e+18
3387,4.130933e+00,4.265933e+18
3388,4.132123e+00,4.262710e+18
3389,4.133313e+00,4.259456e+18
3390,4.134503e+00,4.256202e+18
3391,4.135694e+00,4.252939e+18
3392,4.136884e+00,4.249583e+18
3393,4.138074e+00,4.246226e+18
3394,4.139264e+00,4.242870e+18
3395,4.140454e+00,4.239523e+18
3396,4.141644e+00,4.236182e+18
3397,4.142834e+00,4.232841e+18
3398,4.144024e+00,4.229512e+18
3399,4.145215e+00,4.226205e+18
3400,4.146405e+00,4.222897e+18
3401,4.147595e+00,4.219595e+18
3402,4.148785e+00,4.216316e+18
3403,4.149975e+00,4.213038e+18
3404,4.151165e+00,4.209759e+18
3405,4.152355e+00,4.206500e+18
3406,4.153545e+00,4.203248e+18
3407,4.154735e+00,4.199995e+18
3408,4.155926e+00,4.196756e+18
3409,4.157116e+00,4.193528e+18
3410,4.158306e+00,4.190299e+18
3411,4.159496e+00,4.187072e+18
3412,4.160686e+00,4.183860e+18
3413,4.161876e+00,4.180648e+18
3414,4.163066e+00,4.177435e+18
3415,4.164256e+00,4.174243e+18
3416,4.165447e+00,4.171053e+18
3417,4.166637e+00,4.167863e+18
3418,4.167827e+00,4.164683e+18
3419,4.169017e+00,4.161509e+18
3420,4.170207e+00,4.158334e+18
3421,4.171397e+00,4.155160e+18
3422,4.172587e+00,4.151991e+18
3423,4.173777e+00,4.148821e+18
3424,4.174967e+00,4.145651e+18
3425,4.176158e+00,4.142489e+18
3426,4.177348e+00,4.139327e+18
3427,4.178538e+00,4.136165e+18
3428,4.179728e+00,4.133002e+18
3429,4.180918e+00,4.129840e+18
3430,4.182108e+00,4.126678e+18
3431,4.183298e+00,4.123516e+18
3432,4.184488e+00,4.120350e+18
3433,4.185679e+00,4.117184e+18
3434,4.186869e+00,4.114018e+18
3435,4.188059e+00,4.110850e+18
3436,4.189249e+00,4.107681e+18
3437,4.190439e+00,4.104513e+18
3438,4.191629e+00,4.101353e+18
3439,4.192819e+00,4.098207e+18
3440,4.194009e+00,4.095061e+18
3441,4.195200e+00,4.091920e+18
3442,4.196390e+00,4.088800e+18
3443,4.197580e+00,4.085680e+18
3444,4.198770e+00,4.082561e+18
3445,4.199960e+00,4.079461e+18
3446,4.201150e+00,4.076361e+18
3447,4.202340e+00,4.073262e+18
3448,4.203530e+00,4.070169e+18
3449,4.204720e+00,4.067082e+18
3450,4.205911e+00,4.063995e+18
3451,4.207101e+00,4.060913e+18
3452,4.208291e+00,4.057841e+18
